Book Number,Parva Name,Section Number,Paragraph Number,Paragraph Text
12, Mokshadharma Parva ,176,4,11:1 Exertion to be successful must depend on circumstances. The combination of circumstances is destiny.
12, Mokshadharma Parva ,176,5,"11:2 It is difficult to resist the belief that many of the passages of the Santi are later additions. Suka was the son of Vyasa. To quote a saying of Suka (or, as he was called Sukadeva Goswamin), if Vyasa was the real writer of this passage, is rather suspicious."
12, Mokshadharma Parva ,176,6,"11:3 i.e., arrive at such a point that nothing was left for him to desire."
12, Mokshadharma Parva ,176,7,"11:4 i.e., with, the view of doing thee good, I shall emancipate myself from all attachments and enjoy the blessedness of tranquillity."
12, Mokshadharma Parva ,176,8,"11:5 Here the theory of desire seems to be reversed. Desire is mere wish after anything. When its gratification is sought, the form it assumes is that of determination or will. If, however, Kama be taken as the formulated desire after specific objects, then, perhaps, the Will may be regarded as its foundation, at least, in respect of the distress and difficulties that come in its train."
12, Mokshadharma Parva ,176,9,"12:1 I think the Bombay reading of this verse is incorrect. Bhuttagramah (nom. sing.) should be Bhutagramam (accusative sing.). The Yah is Kamah. It is Desire that is exhorted to go away whithersoever it chooses. If the elements be thus exhorted, then it is death that the speaker desires. This would be inconsistent with the spirit of the passage."
12, Mokshadharma Parva ,176,10,"12:2 The use of the plural Yushmashu might lead at first sight to take it as standing for the elements. It is plain, however, that it refers to all attributes that are founded on Rajas and Tamas."
12, Mokshadharma Parva ,176,11,"12:3 Beholding all creatures in my own body and mind i.e., identifying myself with all creatures or never taking them as distinct and separated from me: in other words, professing and practising the principle of universal love."
12, Mokshadharma Parva ,176,12,"12:4 The two lines are antithetical. What is said here is that though there is misery in property, there is no real happiness in affluence. Hence Nilakantha is right in supposing that the last word of the first line is not dhane but adhane the Sandhi being Arsha."
12, Mokshadharma Parva ,177,1,"""Bhishma continued, 'In this connection is also cited the old narrative of the verses sung by Janaka the ruler of the Videhas, who had attained to tranquillity of soul. What the monarch said was, 'Unlimited is my wealth. At the same time I have nothing, if the whole of (my kingdom) Mithila be consumed in a conflagration, I shall incur no loss.' In the connection is also cited the speech of Vodhya uttered in respect of this very topic, viz., freedom from attachments. Listen to it O Yudhishthira! Once on a time the royal son of Nahusha (Yayati) questioned the Rishi Vodhya who had, in consequence of the abandonment of desire, attained to tranquillity of soul and who had an intimate acquaintance with the scriptures. The monarch said, 'O thou of great wisdom, give me instructions about tranquillity. What is that understanding relying upon which thou succeedest in wandering over the world in tranquillity of soul and disengaged from all acts?'"
12, Mokshadharma Parva ,177,2,"""Vodhya said, 'I conduct myself according to the instructions of others but never instruct others myself. I shall, however, mention the indications of those instructions (according to which my conduct is framed). Thou mayst catch their spirit by reflection. My six preceptors are Pingala, the osprey, the snake, the bee in the forest, the maker of shafts (in the story), and the maiden (in the story)!' 1"
12, Mokshadharma Parva ,177,3,"""Bhishma continued, 'Hope is very powerful (in agitating the heart), O King! Freedom from hope is high felicity. Reducing hope to an absence of expectation, Pingala sleeps in peace. 2 Beholding an osprey with meat in his beaks, others, that have not found any meat, assail and destroy him. A certain osprey, by altogether abstaining from meat obtained felicity. To build a house for one's own self is productive of sorrow and not of happiness. The snake, taking up his residence in another creature's abode, lives in felicity. The ascetics live happily, betaking themselves to mendicancy, without being injured by any creature, like bees in the forest. A certain maker of shafts, while employed at his work, was so deeply attentive to it that he did not notice the king who passed by his side. When many are together, dispute ensues. Even when two reside together, they are sure to converse. I, however, wander alone like the anklet made of sea-shells in the wrist of the maiden in the story.'"" 3"
