Chapter,Shloka,Sanskrit Word,English Meaning
2,2,juṣhṭam,practiced
2,2,aswargyam,which does not lead to the higher abodes
2,2,akīrti,karam
2,2,arjuna,Arjun
2,3,klaibyam,unmanliness
2,3,mā sma,do not
2,3,gamaḥ,yield to
2,3,pārtha,"Arjun, the son of Pritha"
2,3,na,not
2,3,etat,this
2,3,tvayi,to you
2,3,upapadyate,befitting
2,3,kṣhudram,petty
2,3,hṛidaya,heart
2,3,daurbalyam,weakness
2,3,tyaktvā,giving up
2,3,uttiṣhṭha,arise
2,3,param,tapa
2,4,arjunaḥ uvācha,Arjun said
2,4,katham,how
2,4,bhīṣhmam,Bheeshma
2,4,aham,I
2,4,sankhye,in battle
2,4,droṇam,Dronacharya
2,4,cha,and
2,4,madhu,sūdana
2,4,iṣhubhiḥ,with arrows
2,4,pratiyotsyāmi,shall I shoot
2,4,pūjā,arhau
2,4,ari,sūdana
2,5,gurūn,teachers
2,5,ahatvā,not killing
2,5,hi,certainly
2,5,mahā,anubhāvān
2,5,śhreyaḥ,better
2,5,bhoktum,to enjoy life
2,5,bhaikṣhyam,by begging
2,5,api,even
2,5,iha loke,in this world
2,5,hatvā,killing
2,5,artha,gain
2,5,kāmān,desiring
2,5,tu,but
2,5,gurūn,noble elders
2,5,iha,in this world
2,5,eva,certainly
2,5,bhuñjīya,enjoy
2,5,bhogān,pleasures
2,5,rudhira,blood
2,5,pradigdhān,tainted with
2,6,na,not
2,6,cha,and
2,6,etat,this
2,6,vidmaḥ,we know
2,6,katarat,which
2,6,naḥ,for us
2,6,garīyaḥ,is preferable
2,6,yat vā,whether
2,6,jayema,we may conquer
2,6,yadi,if
2,6,vā,or
2,6,naḥ,us
2,6,jayeyuḥ,they may conquer
2,6,yān,whom
2,6,eva,certainly
2,6,hatvā,after killing
2,6,na,not
2,6,jijīviṣhāmaḥ,we desire to live
2,6,te,they
2,6,avasthitāḥ,are standing
2,6,pramukhe,before us
2,6,dhārtarāṣhṭrāḥ,the sons of Dhritarashtra
2,7,kārpaṇya,doṣha
2,7,upahata,besieged
2,7,sva,bhāvaḥ
2,7,pṛichchhāmi,I am asking
2,7,tvām,to you
2,7,dharma,duty
2,7,sammūḍha,confused
2,7,chetāḥ,in heart
2,7,yat,what
2,7,śhreyaḥ,best
2,7,syāt,may be
2,7,niśhchitam,decisively
2,7,brūhi,tell
2,7,tat,that
2,7,me,to me
2,7,śhiṣhyaḥ,disciple
2,7,te,your
2,7,aham,I
2,7,śhādhi,please instruct
2,7,mām,me
2,7,tvām,unto you
2,7,prapannam,surrendered
2,8,na,not
2,8,hi,certainly
2,8,prapaśhyāmi,I see
2,8,mama,my
2,8,apanudyāt,drive away
2,8,yat,which
2,8,śhokam,anguish
2,8,uchchhoṣhaṇam,is drying up
2,8,indriyāṇām,of the senses
2,8,avāpya,after achieving
2,8,bhūmau,on the earth
2,8,asapatnam,unrivalled
2,8,ṛiddham,prosperous
2,8,rājyam,kingdom
2,8,surāṇām,like the celestial gods
2,8,api,even
2,8,cha,also
2,8,ādhipatyam,sovereignty
2,9,sañjayaḥ uvācha,Sanjay said
2,9,evam,thus
2,9,uktvā,having spoken
2,9,hṛiṣhīkeśham,"to Shree Krishna, the master of the mind and senses"
2,9,guḍākeśhaḥ,"Arjun, the conquerer of sleep"
2,9,parantapaḥ,"Arjun, the chastiser of the enemies"
2,9,na yotsye,I shall not fight
2,9,iti,thus
2,9,govindam,"Krishna, the giver of pleasure to the senses"
2,9,uktvā,having addressed
2,9,tūṣhṇīm,silent
2,9,babhūva,became ha
2,10,tam,to him
2,10,uvācha,said
2,10,hṛiṣhīkeśhaḥ,"Shree Krishna, Master of mind and senses"
2,10,prahasan,smilingly
2,10,iva,as if
2,10,bhārata,"Dhritarashtra, descendant of Bharat"
2,10,senayoḥ,of the armies
2,10,ubhayoḥ,of both
2,10,madhye,in the midst of
2,10,viṣhīdantam,to the grief
2,10,idam,this
2,10,vachaḥ,words
2,11,śhrī,bhagavān uvācha
2,11,aśhochyān,not worthy of grief
2,11,anvaśhochaḥ,are mourning
2,11,tvam,you
2,11,prajñā,vādān
2,11,cha,and
2,11,bhāṣhase,speaking
2,11,gata āsūn,the dead
2,11,agata asūn,the living
2,11,cha,and
2,11,na,never
2,11,anuśhochanti,lament
2,11,paṇḍitāḥ,the wise
2,12,na,never
2,12,tu,however
2,12,eva,certainly
2,12,aham,I
2,12,jātu,at any time
2,12,na,nor
2,12,āsam,exist
2,12,na,nor
2,12,tvam,you
2,12,na,nor
2,12,ime,these
2,12,jana,adhipāḥ
2,12,na,never
2,12,cha,also
2,12,eva,indeed
2,12,na bhaviṣhyāmaḥ,shall not exist
2,12,sarve vayam,all of us
2,12,ataḥ,from now
2,12,param,after
2,13,dehinaḥ,of the embodied
2,13,asmin,in this
2,13,yathā,as
2,13,dehe,in the body
2,13,kaumāram,childhood
2,13,yauvanam,youth
2,13,jarā,old age
2,13,tathā,similarly
2,13,deha,antara
2,13,prāptiḥ,achieves
2,13,dhīraḥ,the wise
2,13,tatra,thereupon
2,13,na muhyati,are not deluded
2,14,mātrā,sparśhāḥ
2,14,tu,indeed
2,14,kaunteya,"Arjun, the son of Kunti"
2,14,śhīta,winter
2,14,uṣhṇa,summer
2,14,sukha,happiness
2,14,duḥkha,distress
2,14,dāḥ,give
2,14,āgama,come
2,14,apāyinaḥ,go
2,14,anityāḥ,non
2,14,tān,them
2,14,titikṣhasva,tolerate
2,14,bhārata,descendant of the Bharat
2,15,yam,whom
2,15,hi,verily
2,15,na,not
2,15,vyathayanti,distressed
2,15,ete,these
2,15,puruṣham,person
2,15,puruṣha,ṛiṣhabha
2,15,sama,equipoised
2,15,duḥkha,distress
2,15,sukham,happiness
2,15,dhīram,steady
2,15,saḥ,that person
2,15,amṛitatvāya,for liberation
2,15,kalpate,becomes eligible
2,16,na,no
2,16,asataḥ,of the temporary
2,16,vidyate,there is
2,16,bhāvaḥ,is
2,16,na,no
2,16,abhāvaḥ,cessation
2,16,vidyate,is
2,16,sataḥ,of the eternal
2,16,ubhayoḥ,of the two
2,16,api,also
2,16,dṛiṣhṭaḥ,observed
2,16,antaḥ,conclusion
2,16,tu,verily
2,16,anayoḥ,of these
2,16,tattva,entity
2,16,darśhibhiḥ,by the seers
2,17,avināśhi,indestructible
2,17,tu,indeed
2,17,tat,that
2,17,viddhi,know
2,17,yena,by whom
2,17,sarvam,entire
2,17,idam,this
2,17,tatam,pervaded
2,17,vināśham,destruction
2,17,avyayasya,of the imperishable
2,17,asya,of it
2,17,na kaśhchit,no one
2,17,kartum,to cause
2,17,arhati,is able
2,18,anta,vantaḥ
2,18,ime,these
2,18,dehāḥ,material bodies
2,18,nityasya,eternally
2,18,uktāḥ,are said
2,18,śharīriṇaḥ,of the embodied soul
2,18,anāśhinaḥ,indestructible
2,18,aprameyasya,immeasurable
2,18,tasmāt,therefore
2,18,yudhyasva,fight
2,18,bhārata,"descendant of Bharat, Arjun"
2,19,yaḥ,one who
2,19,enam,this
2,19,vetti,knows
2,19,hantāram,the slayer
2,19,yaḥ,one who
2,19,cha,and
2,19,enam,this
2,19,manyate,thinks
2,19,hatam,slain
2,19,ubhau,both
2,19,tau,they
2,19,na,not
2,19,vijānītaḥ,in knowledge
2,19,na,neither
2,19,ayam,this
2,19,hanti,slays
2,19,na,nor
2,19,hanyate,is killed
2,20,na jāyate,is not born
2,20,mriyate,dies
2,20,vā,or
2,20,kadāchit,at any time
2,20,na,not
2,20,ayam,this
2,20,bhūtvā,having once existed
2,20,bhavitā,will be
2,20,vā,or
2,20,na,not
2,20,bhūyaḥ,further
2,20,ajaḥ,unborn
2,20,nityaḥ,eternal
2,20,śhāśhvataḥ,immortal
2,20,ayam,this
2,20,purāṇaḥ,the ancient
2,20,na hanyate,is not destroyed
2,20,hanyamāne,is destroyed
2,20,śharīre,when the body
2,21,veda,knows
2,21,avināśhinam,imperishable
2,21,nityam,eternal
2,21,yaḥ,who
2,21,enam,this
2,21,ajam,unborn
2,21,avyayam,immutable
2,21,katham,how
2,21,saḥ,that
2,21,puruṣhaḥ,person
2,21,pārtha,Parth
2,21,kam,whom
2,21,ghātayati,causes to be killed
2,21,hanti,kills
2,21,kam,whom
2,22,vāsānsi,garments
2,22,jīrṇāni,worn
2,22,yathā,as
2,22,vihāya,sheds
2,22,navāni,new
2,22,gṛihṇāti,accepts
2,22,naraḥ,a person
2,22,aparāṇi,others
2,22,tathā,likewise
2,22,śharīrāṇi,bodies
2,22,vihāya,casting off
2,22,jirṇāni,worn
2,22,anyāni,other
2,22,sanyāti,enters
2,22,navāni,new
2,22,dehī,the embodied soul
2,23,na,not
2,23,enam,this soul
2,23,chhindanti,shred
2,23,śhastrāṇi,weapons
2,23,na,nor
2,23,enam,this soul
2,23,dahati,burns
2,23,pāvakaḥ,fire
2,23,na,not
2,23,cha,and
2,23,enam,this soul
2,23,kledayanti,moisten
2,23,āpaḥ,water
2,23,na,nor
2,23,śhoṣhayati,dry
2,23,mārutaḥ,wind
2,24,achchhedyaḥ,unbreakable
2,24,ayam,this soul
2,24,adāhyaḥ,incombustible
2,24,ayam,this soul
2,24,akledyaḥ,cannot be dampened
2,24,aśhoṣhyaḥ,cannot be dried
2,24,eva,indeed
2,24,cha,and
2,24,nityaḥ,everlasting
2,24,sarva,gataḥ
2,24,sthāṇuḥ,unalterable
2,24,achalaḥ,immutable
2,24,ayam,this soul
2,24,sanātanaḥ,primordial
2,25,avyaktaḥ,unmanifested
2,25,ayam,this soul
2,25,achintyaḥ,inconceivable
2,25,ayam,this soul
2,25,avikāryaḥ,unchangeable
2,25,ayam,this soul
2,25,uchyate,is said
2,25,tasmāt,therefore
2,25,evam,thus
2,25,viditvā,having known
2,25,enam,this soul
2,25,na,not
2,25,anuśhochitum,to grieve
2,25,arhasi,befitting
2,26,atha,"if, however"
2,26,cha,and
2,26,enam,this soul
2,26,nitya,jātam
2,26,nityam,always
2,26,vā,or
2,26,manyase,you think
2,26,mṛitam,dead
2,26,tathā api,even then
2,26,tvam,you
2,26,mahā,bāho
2,26,na,not
2,26,evam,like this
2,26,śhochitum,grieve
2,26,arhasi,befitting
2,27,jātasya,for one who has been born
2,27,hi,for
2,27,dhruvaḥ,certain
2,27,mṛityuḥ,death
2,27,dhruvam,certain
2,27,janma,birth
2,27,mṛitasya,for the dead
2,27,cha,and
2,27,tasmāt,therefore
2,27,aparihārye arthe,in this inevitable situation
2,27,na,not
2,27,tvam,you
2,27,śhochitum,lament
2,27,arhasi,befitting
2,28,avyakta,ādīni
2,28,bhūtāni,created beings
2,28,vyakta,manifest
2,28,madhyāni,in the middle
2,28,bhārata,"Arjun, scion of Bharat"
2,28,avyakta,unmanifest
2,28,nidhanāni,on death
2,28,eva,indeed
2,28,tatra,therefore
2,28,kā,why
2,28,paridevanā,grieve
2,29,āśhcharya,vat
2,29,paśhyati,see
2,29,kaśhchit,someone
2,29,enam,this soul
2,29,āśhcharya,vat
2,29,vadati,speak of
2,29,tathā,thus
2,29,eva,indeed
2,29,cha,and
2,29,anyaḥ,other
2,29,āśhcharya,vat
2,29,cha,also
2,29,enam,this soul
2,29,anyaḥ,others
2,29,śhṛiṇoti,hear
2,29,śhrutvā,having heard
2,29,api,even
2,29,enam,this soul
2,29,veda,understand
2,29,na,not
2,29,cha,and
2,29,eva,even
2,29,kaśhchit,some
2,30,dehī,the soul that dwells within the body
2,30,nityam,always
2,30,avadhyaḥ,immortal
2,30,ayam,this soul
2,30,dehe,in the body
2,30,sarvasya,of everyone
2,30,bhārata,"descendant of Bharat, Arjun"
2,30,tasmāt,therefore
2,30,sarvāṇi,for all
2,30,bhūtāni,living entities
2,30,na,not
2,30,tvam,you
2,30,śhochitum,mourn
2,30,arhasi,should
2,31,swa,dharmam
2,31,api,also
2,31,cha,and
2,31,avekṣhya,considering
2,31,na,not
2,31,vikampitum,to waver
2,31,arhasi,should
2,31,dharmyāt,for righteousness
2,31,hi,indeed
2,31,yuddhāt,than fighting
2,31,śhreyaḥ,better
2,31,anyat,another
2,31,kṣhatriyasya,of a warrior
2,31,na,not
2,31,vidyate,exists
2,32,yadṛichchhayā,unsought
2,32,cha,and
2,32,upapannam,come
2,32,swarga,celestial abodes
2,32,dvāram,door
2,32,apāvṛitam,wide open
2,32,sukhinaḥ,happy
2,32,kṣhatriyāḥ,warriors
2,32,pārtha,"Arjun, the son of Pritha"
2,32,labhante,obtain
2,32,yuddham,war
2,32,īdṛiśham,such
2,33,atha chet,"if, however"
2,33,tvam,you
2,33,imam,this
2,33,dharmyam saṅgrāmam,righteous war
2,33,na,not
2,33,kariṣhyasi,act
2,33,tataḥ,then
2,33,sva,dharmam
2,33,kīrtim,reputation
2,33,cha,and
2,33,hitvā,abandoning
2,33,pāpam,sin
2,33,avāpsyasi,will incur
2,34,akīrtim,infamy
2,34,cha,and
2,34,api,also
2,34,bhūtāni,people
2,34,kathayiṣhyanti,will speak
2,34,te,of your
2,34,avyayām,everlasting
2,34,sambhāvitasya,of a respectable person
2,34,cha,and
2,34,akīrtiḥ,infamy
2,34,maraṇāt,than death
2,34,atirichyate,is greater
2,35,bhayāt,out of fear
2,35,raṇāt,from the battlefield
2,35,uparatam,have fled
2,35,mansyante,will think
2,35,tvām,you
2,35,mahā,rathāḥ
2,35,yeṣhām,for whom
2,35,cha,and
2,35,tvam,you
2,35,bahu,mataḥ
2,35,bhūtvā,having been
2,35,yāsyasi,you will lose
2,35,lāghavam,decreased in value
2,36,avāchya,vādān
2,36,cha,and
2,36,bahūn,many
2,36,vadiṣhyanti,will say
2,36,tava,your
2,36,ahitāḥ,enemies
2,36,nindantaḥ,defame
2,36,tava,your
2,36,sāmarthyam,might
2,36,tataḥ,than that
2,36,duḥkha,taram
2,36,nu,indeed
2,36,kim,what
2,37,hataḥ,slain
2,37,vā,or
2,37,prāpsyasi,you will attain
2,37,swargam,celestial abodes
2,37,jitvā,by achieving victory
2,37,vā,or
2,37,bhokṣhyase,you shall enjoy
2,37,mahīm,the kingdom on earth
2,37,tasmāt,therefore
2,37,uttiṣhṭha,arise
2,37,kaunteya,"Arjun, the son of Kunti"
2,37,yuddhāya,for fight
2,37,kṛita,niśhchayaḥ
2,38,sukha,happiness
2,38,duḥkhe,in distress
2,38,same kṛitvā,treating alike
2,38,lābha,alābhau
2,38,jaya,ajayau
2,38,tataḥ,thereafter
2,38,yuddhāya,for fighting
2,38,yujyasva,engage
2,38,na,never
2,38,evam,thus
2,38,pāpam,sin
2,38,avāpsyasi,shall incur
2,39,eṣhā,hitherto
2,39,te,to you
2,39,abhihitā,explained
2,39,sānkhye,by analytical knowledge
2,39,buddhiḥ yoge,by the yog of intellect
2,39,tu,indeed
2,39,imām,this
2,39,śhṛiṇu,listen
2,39,buddhyā,by understanding
2,39,yuktaḥ,united
2,39,yayā,by which
2,39,pārtha,"Arjun, the son of Pritha"
2,39,karma,bandham
2,39,prahāsyasi,you shall be released from
2,40,na,not
2,40,iha,in this
2,40,abhikrama,efforts
2,40,nāśhaḥ,loss
2,40,asti,there is
2,40,pratyavāyaḥ,adverse result
2,40,na,not
2,40,vidyate,is
2,40,su,alpam
2,40,api,even
2,40,asya,of this
2,40,dharmasya,occupation
2,40,trāyate,saves
2,40,mahataḥ,from great
2,40,bhayāt,danger
2,41,vyavasāya,ātmikā
2,41,buddhiḥ,intellect
2,41,ekā,single
2,41,iha,on this path
2,41,kuru,nandana
2,41,bahu,śhākhāḥ
2,41,hi,indeed
2,41,anantāḥ,endless
2,41,cha,also
2,41,buddhayaḥ,intellect
2,41,avyavasāyinām,of the irresolute
2,42,yām imām,all these
2,42,puṣhpitām,flowery
2,42,vācham,words
2,42,pravadanti,speak
2,42,avipaśhchitaḥ,those with limited understanding
2,42,veda,vāda
2,42,pārtha,"Arjun, the son of Pritha"
2,42,na anyat,no other
2,42,asti,is
2,42,iti,thus
2,42,vādinaḥ,advocate
2,42,kāma,ātmānaḥ
2,42,swarga,parāḥ
2,42,janma,karma
2,42,pradāṁ,awarding
2,42,kriyā,viśheṣha
2,42,bahulām,various
2,42,bhoga,gratification
2,42,aiśhwarya,luxury
2,42,gatim,progress
2,42,prati,toward
2,43,yām imām,all these
2,43,puṣhpitām,flowery
2,43,vācham,words
2,43,pravadanti,speak
2,43,avipaśhchitaḥ,those with limited understanding
2,43,veda,vāda
2,43,pārtha,"Arjun, the son of Pritha"
2,43,na anyat,no other
2,43,asti,is
2,43,iti,thus
2,43,vādinaḥ,advocate
2,43,kāma,ātmānaḥ
2,43,swarga,parāḥ
2,43,janma,karma
2,43,pradāṁ,awarding
2,43,kriyā,viśheṣha
2,43,bahulām,various
2,43,bhoga,gratification
2,43,aiśhwarya,luxury
2,43,gatim,progress
2,43,prati,toward
2,44,bhoga,gratification
2,44,aiśhwarya,luxury
2,44,prasaktānām,whose minds are deeply attached
2,44,tayā,by that
2,44,apahṛita,chetasām
2,44,vyavasāya,ātmikā
2,44,buddhiḥ,intellect
2,44,samādhau,fulfilment
2,44,na,never
2,44,vidhīyate,occurs
2,45,trai,guṇya
2,45,viṣhayāḥ,subject matter
2,45,vedāḥ,Vedic scriptures
2,45,nistrai,guṇyaḥ
2,45,bhava,be
2,45,arjuna,Arjun
2,45,nirdvandvaḥ,free from dualities
2,45,nitya,sattva
2,45,niryoga,kṣhemaḥ
2,45,ātma,vān
2,46,yāvān,whatever
2,46,arthaḥ,purpose
2,46,uda,pāne
2,46,sarvataḥ,in all respects
2,46,sampluta,udake
2,46,tāvān,that many
2,46,sarveṣhu,in all
2,46,vedeṣhu,Vedas
2,46,brāhmaṇasya,one who realizes the Absolute Truth
2,46,vijānataḥ,who is in complete knowledge
2,47,karmaṇi,in prescribed duties
2,47,eva,only
2,47,adhikāraḥ,right
2,47,te,your
2,47,mā,not
2,47,phaleṣhu,in the fruits
2,47,kadāchana,at any time
2,47,mā,never
2,47,karma,phala
2,47,hetuḥ,cause
2,47,bhūḥ,be
2,47,mā,not
2,47,te,your
2,47,saṅgaḥ,attachment
2,47,astu,must be
2,47,akarmaṇi,in inaction
2,48,yoga,sthaḥ
2,48,kuru,perform
2,48,karmāṇi,duties
2,48,saṅgam,attachment
2,48,tyaktvā,having abandoned
2,48,dhanañjaya,Arjun
2,48,siddhi,asiddhyoḥ
2,48,samaḥ,equipoised
2,48,bhūtvā,becoming
2,48,samatvam,equanimity
2,48,yogaḥ,Yog
2,48,uchyate,is called
2,49,dūreṇa,(discrad) from far away
2,49,hi,certainly
2,49,avaram,inferior
2,49,karma,reward
2,49,buddhi,yogāt
2,49,dhanañjaya,Arjun
2,49,buddhau,divine knowledge and insight
2,49,śharaṇam,refuge
2,49,anvichchha,seek
2,49,kṛipaṇāḥ,miserly
2,49,phala,hetavaḥ
2,50,buddhi,yuktaḥ
2,50,jahāti,get rid of
2,50,iha,in this life
2,50,ubhe,both
2,50,sukṛita,duṣhkṛite
2,50,tasmāt,therefore
2,50,yogāya,for Yog
2,50,yujyasva,strive for
2,50,yogaḥ,yog is
2,50,karmasu kauśhalam,the art of working skillfully
2,51,karma,jam
2,51,buddhi,yuktāḥ
2,51,hi,as
2,51,phalam,fruits
2,51,tyaktvā,abandoning
2,51,manīṣhiṇaḥ,the wise
2,51,janma,bandha
2,51,padam,state
2,51,gachchhanti,attain
2,51,anāmayam,devoid of sufferings
2,52,yadā,when
2,52,te,your
2,52,moha,delusion
2,52,kalilam,quagmire
2,52,buddhiḥ,intellect
2,52,vyatitariṣhyati,crosses
2,52,tadā,then
2,52,gantāsi,you shall acquire
2,52,nirvedam,indifferent
2,52,śhrotavyasya,to what is yet to be heard
2,52,śhrutasya,to what has been heard
2,52,cha,and
2,53,śhruti,vipratipannā
2,53,te,your
2,53,yadā,when
2,53,sthāsyati,remains
2,53,niśhchalā,steadfast
2,53,samādhau,in divine consciousness
2,53,achalā,steadfast
2,53,buddhiḥ,intellect
2,53,tadā,at that time
2,53,yogam,Yog
2,53,avāpsyasi,you will attain
2,54,arjunaḥ uvācha,Arjun said
2,54,sthita,prajñasya
2,54,kā,what
2,54,bhāṣhā,talk
2,54,samādhi,sthasya
2,54,keśhava,"Shree Krishna, killer of the Keshi Demon"
2,54,sthita,dhīḥ
2,54,kim,what
2,54,prabhāṣheta,talks
2,54,kim,how
2,54,āsīta,sits
2,54,vrajeta,walks
2,54,kim,how
2,55,śhrī,bhagavān uvācha
2,55,prajahāti,discards
2,55,yadā,when
2,55,kāmān,selfish desires
2,55,sarvān,all
2,55,pārtha,"Arjun, the son of Pritha"
2,55,manaḥ,gatān
2,55,ātmani,of the self
2,55,eva,only
2,55,ātmanā,by the purified mind
2,55,tuṣhṭaḥ,satisfied
2,55,sthita,prajñaḥ
2,55,tadā,at that time
2,55,uchyate,is said
2,56,duḥkheṣhu,amidst miseries
2,56,anudvigna,manāḥ
2,56,sukheṣhu,in pleasure
2,56,vigata,spṛihaḥ
2,56,vīta,free from
2,56,rāga,attachment
2,56,bhaya,fear
2,56,krodhaḥ,anger
2,56,sthita,dhīḥ
2,56,muniḥ,a sage
2,56,uchyate,is called
2,57,yaḥ,who
2,57,sarvatra,in all conditions
2,57,anabhisnehaḥ,unattached
2,57,tat,that
2,57,tat,that
2,57,prāpya,attaining
2,57,śhubha,good
2,57,aśhubham,evil
2,57,na,neither
2,57,abhinandati,delight in
2,57,na,nor
2,57,dveṣhṭi,dejected by
2,57,tasya,his
2,57,prajñā,knowledge
2,57,pratiṣhṭhitā,is fixed
2,58,yadā,when
2,58,sanharate,withdraw
2,58,cha,and
2,58,ayam,this
2,58,kūrmaḥ,tortoise
2,58,aṅgāni,limbs
2,58,iva,as
2,58,sarvaśhaḥ,fully
2,58,indriyāṇi,senses
2,58,indriya,arthebhyaḥ
2,58,tasya,his
2,58,prajñā,divine wisdom
2,58,pratiṣhṭhitā,fixed in
2,59,viṣhayāḥ,objects for senses
2,59,vinivartante,restrain
2,59,nirāhārasya,practicing self restraint
2,59,dehinaḥ,for the embodied
2,59,rasa,varjam
2,59,rasaḥ,taste
2,59,api,however
2,59,asya,person’s
2,59,param,the Supreme
2,59,dṛiṣhṭvā,on realization
2,59,nivartate,ceases to be
2,60,yatataḥ,while practicing self
2,60,hi,for
2,60,api,even
2,60,kaunteya,"Arjun, the son of Kunti"
2,60,puruṣhasya,of a person
2,60,vipaśhchitaḥ,one endowed with discrimination
2,60,indriyāṇi,the senses
2,60,pramāthīni,turbulent
2,60,haranti,carry away
2,60,prasabham,forcibly
2,60,manaḥ,the mind
2,61,tāni,them
2,61,sarvāṇi,all
2,61,sanyamya,subduing
2,61,yuktaḥ,united
2,61,āsīta,seated
2,61,mat,paraḥ
2,61,vaśhe,control
2,61,hi,certainly
2,61,yasya,whose
2,61,indriyāṇi,senses
2,61,tasya,their
2,61,prajñā,perfect knowledge
2,61,pratiṣhṭhitā,is fixed
2,62,dhyāyataḥ,contemplating
2,62,viṣhayān,sense objects
2,62,puṁsaḥ,of a person
2,62,saṅgaḥ,attachment
2,62,teṣhu,to them (sense objects)
2,62,upajāyate,arises
2,62,saṅgāt,from attachment
2,62,sañjāyate,develops
2,62,kāmaḥ,desire
2,62,kāmāt,from desire
2,62,krodhaḥ,anger
2,62,abhijāyate,arises
2,63,krodhāt,from anger
2,63,bhavati,comes
2,63,sammohaḥ,clouding of judgement
2,63,sammohāt,from clouding of judgement
2,63,smṛiti,memory
2,63,vibhramaḥ,bewilderment
2,63,smṛiti,bhranśhāt
2,63,buddhi,nāśhaḥ
2,63,buddhi,nāśhāt
2,63,praṇaśhyati,one is ruined
2,64,rāga,attachment
2,64,dveṣha,aversion
2,64,viyuktaiḥ,free
2,64,tu,but
2,64,viṣhayān,objects of the senses
2,64,indriyaiḥ,by the senses
2,64,charan,while using
2,64,ātma,vaśhyaiḥ
2,64,vidheya,ātmā
2,64,prasādam,grace of God
2,64,adhigachchhati,attains
2,65,prasāde,by divine grace
2,65,sarva,all
2,65,duḥkhānām,sorrows
2,65,hāniḥ,destruction
2,65,asya,his
2,65,upajāyate,comes
2,65,prasanna,chetasaḥ
2,65,hi,indeed
2,65,āśhu,soon
2,65,buddhiḥ,intellect
2,65,paryavatiṣhṭhate,becomes firmly established
2,66,na,not
2,66,asti,is
2,66,buddhiḥ,intellect
2,66,ayuktasya,not united
2,66,na,not
2,66,cha,and
2,66,ayuktasya,not united
2,66,bhāvanā,contemplation
2,66,na,nor
2,66,cha,and
2,66,abhāvayataḥ,for those not united
2,66,śhāntiḥ,peace
2,66,aśhāntasya,of the unpeaceful
2,66,kutaḥ,where
2,66,sukham,happiness
2,67,indriyāṇām,of the senses
2,67,hi,indeed
2,67,charatām,roaming
2,67,yat,which
2,67,manaḥ,the mind
2,67,anuvidhīyate,becomes constantly engaged
2,67,tat,that
2,67,asya,of that
2,67,harati,carries away
2,67,prajñām,intellect
2,67,vāyuḥ,wind
2,67,nāvam,boat
2,67,iva,as
2,67,ambhasi,on the water
2,68,tasmāt,therefore
2,68,yasya,whose
2,68,mahā,bāho
2,68,nigṛihītāni,restrained
2,68,sarvaśhaḥ,completely
2,68,indriyāṇi,senses
2,68,indriya,arthebhyaḥ
2,68,tasya,of that person
