,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73
691,PARTICLE,PRONOUN,ADVERB,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,DEMONSTRATIVE,VERB,PUNCTUATION,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PRONOUN,PARTICLE,ADVERB,ADVERB,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,NOUN,PARTICLE,NOUN,NOUN,ADJECTIVE,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,ADVERB,NOUN,PARTICIPLE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,ADVERB,PARTICLE,ADVERB,NOUN,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PRONOUN,ADVERB,PARTICIPLE,ADVERB,PARTICLE,ADVERB,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,NOUN,RESIDUAL,NOUN,RESIDUAL,RESIDUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,NOUN,VERB,NOUN,PUNCTUATION,NOUN,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,ADVERB,NOUN,NOUN,PARTICLE,PARTICIPLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,NOUN,NOUN,PUNCTUATION,NOUN,PUNCTUATION,NOUN,PUNCTUATION,NOUN,PUNCTUATION,NOUN,PUNCTUATION,NOUN,PARTICLE,PARTICLE,PARTICLE,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,
703,PARTICLE,NOUN,NOUN,PARTICIPLE,PARTICLE,ADVERB,VERB,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PARTICLE,PARTICLE,ADVERB,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,ADVERB,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PARTICLE,PARTICLE,VERB,PARTICIPLE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,NOUN,ADJECTIVE,PARTICLE,PARTICIPLE,PARTICLE,PRONOUN,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,ADVERB,PRONOUN,ADJECTIVE,PARTICLE,ADJECTIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,NOUN,NOUN,ADVERB,PARTICIPLE,PARTICLE,PARTICLE,NOUN,PRONOUN,NOUN,VERB,PUNCTUATION,NOUN,PARTICLE,VERB,PUNCTUATION,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,
710,ADVERB,NOUN,ADJECTIVE,ADJECTIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,NOUN,NOUN,ADVERB,NOUN,PRONOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,NOUN,PRONOUN,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,ADJECTIVE,PARTICLE,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,NOUN,PARTICLE,ADJECTIVE,NOUN,PARTICLE,PARTICLE,PRONOUN,PRONOUN,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
715,ADVERB,NOUN,VERB,ADVERB,PARTICIPLE,VERB,PARTICLE,NOUN,NOUN,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
716,ADVERB,NOUN,PARTICIPLE,NOUN,NOUN,PARTICIPLE,NOUN,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,NOUN,NOUN,NOUN,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,ADVERB,ADVERB,DEMONSTRATIVE,NOUN,PARTICIPLE,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,PARTICLE,NOUN,NOUN,PARTICIPLE,VERB,PARTICLE,PARTICLE,ADVERB,NOUN,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
720,ADJECTIVE,NOUN,NOUN,VERB,PUNCTUATION,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,NOUN,PARTICIPLE,ADVERB,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,ADJECTIVE,ADJECTIVE,NOUN,PARTICLE,NOUN,PARTICLE,ADJECTIVE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,NOUN,PARTICLE,NOUN,PARTICLE,NOUN,ADVERB,NOUN,PARTICLE,PARTICIPLE,ADVERB,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
724,PWH,ADVERB,ADVERB,PARTICLE,PRONOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,ADVERB,ADVERB,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,NOUN,ADVERB,PARTICLE,NOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,NOUN,NOUN,ADVERB,NOUN,ADJECTIVE,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,ADVERB,NOUN,NOUN,PARTICIPLE,ADVERB,NOUN,ADJECTIVE,NOUN,NOUN,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
729,NOUN,ADJECTIVE,NOUN,PARTICIPLE,ADVERB,PARTICLE,PARTICLE,PRONOUN,PRONOUN,PARTICIPLE,PUNCTUATION,PARTICIPLE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,
730,PRONOUN,NOUN,PARTICIPLE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,ADVERB,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,ADVERB,NOUN,NOUN,PARTICIPLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,ADVERB,NOUN,PARTICLE,PARTICIPLE,ADJECTIVE,PARTICLE,PRONOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,NOUN,VERB,NOUN,NOUN,PWH,VERB,PARTICLE,DEMONSTRATIVE,ADVERB,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,NOUN,RESIDUAL,NOUN,RESIDUAL,RESIDUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,VERB,PRONOUN,NOUN,RESIDUAL,RESIDUAL,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,VERB,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,DEMONSTRATIVE,NOUN,NOUN,PARTICLE,NOUN,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,NOUN,VERB,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,PRONOUN,ADVERB,NOUN,NOUN,VERB,PUNCTUATION,NOUN,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,PRONOUN,PARTICLE,PARTICIPLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,NOUN,PARTICLE,PRONOUN,NOUN,NOUN,PARTICLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,PARTICLE,ADVERB,DEMONSTRATIVE,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,ADJECTIVE,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,ADVERB,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,ADVERB,ADJECTIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,ADVERB,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,PARTICLE,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,NOUN,PARTICLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,PRONOUN,VERB,PUNCTUATION,NOUN,PARTICLE,PRONOUN,VERB,PUNCTUATION,PRONOUN,NOUN,PARTICIPLE,PARTICLE,VERB,PUNCTUATION,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,
755,ADVERB,ADJECTIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,NOUN,ADJECTIVE,ADVERB,DEMONSTRATIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,NOUN,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,NOUN,PARTICLE,NOUN,NOUN,PARTICIPLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,PRONOUN,PRONOUN,ADVERB,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,NOUN,ADJECTIVE,PARTICLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,NOUN,NOUN,PARTICIPLE,ADVERB,NOUN,NOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,ADVERB,ADJECTIVE,NOUN,ADVERB,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,ADJECTIVE,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,NOUN,ADVERB,NOUN,NOUN,PARTICLE,PARTICLE,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,ADJECTIVE,VERB,NOUN,PUNCTUATION,ADJECTIVE,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,VERB,PUNCTUATION,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,NOUN,PARTICLE,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,DEMONSTRATIVE,NOUN,PWH,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,PARTICLE,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,NOUN,PARTICIPLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,ADVERB,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,NOUN,PARTICLE,NOUN,ADJECTIVE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,ADJECTIVE,NOUN,NOUN,ADVERB,VERB,PUNCTUATION,NOUN,NOUN,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
782,DEMONSTRATIVE,NOUN,NOUN,RESIDUAL,PUNCTUATION,RESIDUAL,PUNCTUATION,PARTICLE,NOUN,VERB,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,
783,DEMONSTRATIVE,NOUN,ADVERB,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,ADVERB,NOUN,ADJECTIVE,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,ADVERB,PARTICLE,NOUN,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,PRONOUN,PARTICIPLE,PARTICLE,NOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,PRONOUN,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,PARTICLE,NOUN,PRONOUN,NOUN,PARTICLE,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,NOUN,NOUN,PARTICIPLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,ADVERB,NOUN,PARTICLE,PARTICIPLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,NOUN,NOUN,VERB,PUNCTUATION,NOUN,PARTICIPLE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,NOUN,PARTICIPLE,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,ADVERB,PARTICLE,NOUN,PRONOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,PRONOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,PRONOUN,NOUN,PRONOUN,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,DEMONSTRATIVE,ADJECTIVE,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,NOUN,NOUN,NOUN,PARTICLE,PARTICIPLE,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,PARTICIPLE,PRONOUN,NOUN,PRONOUN,PARTICIPLE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,ADVERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,ADVERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,PARTICLE,ADVERB,PUNCTUATION,PARTICLE,ADVERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,ADVERB,PRONOUN,PRONOUN,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,ADVERB,NOUN,PARTICLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,ADVERB,NOUN,PARTICLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,ADVERB,NOUN,PARTICLE,PARTICLE,PRONOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,ADVERB,PARTICLE,PARTICIPLE,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,NOUN,PARTICLE,PRONOUN,NOUN,ADJECTIVE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,PRONOUN,ADVERB,PARTICLE,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,PRONOUN,PRONOUN,PARTICIPLE,PUNCTUATION,PARTICIPLE,PUNCTUATION,PARTICIPLE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,PRONOUN,PARTICLE,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,ADVERB,VERB,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,PARTICLE,NOUN,NOUN,PARTICLE,VERB,ADJECTIVE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,PRONOUN,PARTICLE,PARTICLE,VERB,NOUN,VERB,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,NOUN,RESIDUAL,NOUN,RESIDUAL,RESIDUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,NOUN,NOUN,NOUN,PARTICIPLE,PARTICLE,VERB,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,DEMONSTRATIVE,PARTICLE,NOUN,PARTICLE,NOUN,NOUN,NOUN,NOUN,PUNCTUATION,NOUN,PUNCTUATION,NOUN,PARTICLE,NOUN,PARTICLE,VERB,,,,,,,,,,,,,,,,,,,,,
819,NOUN,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,PARTICIPLE,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
820,PARTICLE,NOUN,NOUN,PARTICLE,ADJECTIVE,VERB,PARTICLE,NOUN,NOUN,PARTICLE,NOUN,ADJECTIVE,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,
821,ADVERB,DEMONSTRATIVE,NOUN,NOUN,NOUN,NOUN,NOUN,PUNCTUATION,NOUN,PARTICLE,NOUN,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,
822,PARTICLE,NOUN,NOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,NOUN,PARTICLE,ADJECTIVE,PARTICLE,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,NOUN,NOUN,NOUN,NOUN,PARTICLE,DEMONSTRATIVE,NOUN,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
825,ADVERB,DEMONSTRATIVE,PARTICLE,NOUN,VERB,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,NOUN,NOUN,PARTICLE,DEMONSTRATIVE,PARTICLE,NOUN,ADVERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,NOUN,PUNCTUATION,DEMONSTRATIVE,NOUN,ADJECTIVE,NOUN,NOUN,ADJECTIVE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,PARTICLE,ADJECTIVE,NOUN,NOUN,PARTICLE,PRONOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,NOUN,PARTICIPLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,ADJECTIVE,NOUN,NOUN,NOUN,NOUN,PARTICIPLE,ADJECTIVE,NOUN,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
831,ADVERB,NOUN,DEMONSTRATIVE,NOUN,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,DEMONSTRATIVE,NOUN,NOUN,PARTICLE,NOUN,ADJECTIVE,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,ADJECTIVE,NOUN,NOUN,NOUN,PARTICLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,NOUN,DEMONSTRATIVE,NOUN,NOUN,VERB,DEMONSTRATIVE,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,PARTICLE,DEMONSTRATIVE,NOUN,NOUN,PARTICIPLE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,
836,PARTICLE,PRONOUN,PARTICLE,NOUN,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,NOUN,NOUN,PARTICIPLE,NOUN,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,PARTICLE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
838,ADJECTIVE,ADJECTIVE,PARTICLE,NOUN,PRONOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,ADJECTIVE,NOUN,NOUN,PARTICLE,PARTICLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,NOUN,NOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,ADVERB,PRONOUN,NOUN,NOUN,NOUN,ADJECTIVE,PARTICLE,VERB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,NOUN,ADJECTIVE,ADJECTIVE,NOUN,ADJECTIVE,PRONOUN,NOUN,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
843,PRONOUN,NOUN,NOUN,NOUN,NOUN,ADVERB,PARTICLE,VERB,ADVERB,NOUN,NOUN,PARTICIPLE,,,,,,,,,,,,,,,,,,,,,,,,,
844,NOUN,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,NOUN,NOUN,ADJECTIVE,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,ADVERB,ADVERB,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,PRONOUN,NOUN,ADVERB,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,PRONOUN,NOUN,ADVERB,NOUN,PARTICLE,NOUN,PARTICLE,ADVERB,PARTICLE,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
849,DEMONSTRATIVE,PARTICLE,NOUN,NOUN,PARTICLE,NOUN,NOUN,PARTICLE,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
850,PRONOUN,NOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,ADJECTIVE,NOUN,ADJECTIVE,NOUN,PARTICLE,ADVERB,VERB,NOUN,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
852,NOUN,PARTICLE,DEMONSTRATIVE,NOUN,ADJECTIVE,ADJECTIVE,VERB,NOUN,PARTICLE,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
853,ADJECTIVE,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,ADJECTIVE,PARTICLE,DEMONSTRATIVE,NOUN,NOUN,PARTICLE,PARTICIPLE,DEMONSTRATIVE,NOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
855,PARTICIPLE,NOUN,ADVERB,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,PARTICLE,NOUN,PRONOUN,NOUN,ADJECTIVE,VERB,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,ADVERB,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,PRONOUN,DEMONSTRATIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,PRONOUN,PARTICLE,ADJECTIVE,ADJECTIVE,NOUN,NOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,NOUN,DEMONSTRATIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,PARTICLE,ADJECTIVE,NOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,ADJECTIVE,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,NOUN,NOUN,ADJECTIVE,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,DEMONSTRATIVE,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,PRONOUN,VERB,PARTICLE,DEMONSTRATIVE,NOUN,NOUN,PARTICLE,NOUN,NOUN,NOUN,PARTICLE,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,
867,ADVERB,NOUN,NOUN,ADJECTIVE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
